UNITCD,PLT_CN,PHYSCLCD
5,129862038010478,19
5,129862117010478,12
5,129862138010478,19
5,129862189010478,12
5,129862250010478,19
5,129862274010478,19
5,129862378010478,12
5,129862412010478,19
5,129862460010478,19
5,129862487010478,19
5,129862539010478,19
5,129862561010478,12
5,129862589010478,24
5,129862627010478,19
5,129862709010478,12
5,129862776010478,11
5,129862805010478,19
5,129862831010478,19
7,143599871010854,12
7,143599873010854,12
7,143599875010854,12
7,143599879010854,12
7,143599881010854,12
4,143599892010854,13
4,143599898010854,13
3,143601037010854,22
3,143601039010854,22
3,143601040010854,22
4,143601045010854,19
4,143601057010854,19
4,143601060010854,19
4,143601061010854,19
4,143601062010854,19
4,143601063010854,19
6,157557614010854,19
6,157557615010854,13
6,157557616010854,13
6,157557617010854,19
6,157557620010854,13
6,157557621010854,13
6,157557622010854,13
6,157557626010854,19
6,157557627010854,13
6,157557628010854,19
6,157557630010854,13
6,157557639010854,19
6,157557640010854,11
6,157557642010854,13
2,103545311010478,25
2,103545429010478,22
1,103546358010478,22
1,103546421010478,21
1,103546498010478,22
1,103546604010478,22
1,103546800010478,24
1,103547045010478,21
1,132051713010478,22
1,132052486010478,22
1,132052723010478,22
1,132053159010478,25
1,132053192010478,22
1,132053277010478,22
1,132053433010478,22
3,143600594010854,23
3,143600598010854,22
2,132061425010478,22
2,132061528010478,22
2,132061608010478,32
2,132061664010478,25
2,132061893010478,22
1,132062382010478,22
1,132062800010478,22
1,132062858010478,21
1,132062975010478,22
1,132063075010478,22
1,132063137010478,22
1,132063172010478,22
1,132063270010478,22
1,132063347010478,21
7,143598904010854,12
7,143598910010854,19
7,143598913010854,12
7,143598916010854,19
7,143598925010854,12
7,143598927010854,12
7,143598939010854,19
6,143598940010854,22
6,143598941010854,22
4,143598950010854,13
4,143598951010854,13
4,143598952010854,13
4,143598953010854,13
4,143598954010854,13
4,143598955010854,13
4,143598958010854,13
2,103517384010478,21
2,103517555010478,21
2,103517682010478,21
2,103517779010478,25
2,103517987010478,22
2,103518124010478,22
2,103518523010478,22
1,103518634010478,22
1,103518753010478,13
1,103518835010478,21
1,103518910010478,21
1,103519529010478,22
1,103519675010478,22
1,103519817010478,25
1,103519890010478,21
1,103519984010478,21
1,103520011010478,21
3,129858413010478,22
6,129858614010478,13
6,107447784010478,19
6,107447893010478,12
6,107447954010478,19
3,107448182010478,22
3,107448252010478,22
5,107456286010478,22
7,107456461010478,19
7,107456486010478,19
7,107456510010478,19
7,107456548010478,19
7,107456602010478,19
7,107456656010478,19
5,107456707010478,19
4,107456758010478,19
4,107456804010478,19
4,107456862010478,19
5,107457052010478,25
5,107457084010478,19
5,107457119010478,19
5,107457217010478,22
5,107457300010478,22
3,107457450010478,29
3,107457508010478,22
7,107569592010478,19
7,107569625010478,13
7,107569652010478,19
7,107569682010478,19
7,107569701010478,13
7,107569720010478,19
5,107463764010478,19
5,107463854010478,12
5,107464017010478,19
3,107464097010478,22
3,107464156010478,13
3,107464301010478,22
6,107464455010478,19
6,107464502010478,19
6,129820757010478,19
5,129862860010478,19
6,129862983010478,19
6,129863098010478,19
2,103527075010478,22
2,103527237010478,31
2,103527350010478,22
2,103527436010478,22
2,103527684010478,25
1,103527923010478,25
1,103528095010478,21
1,103528319010478,24
1,103528497010478,22
1,103528714010478,21
1,103528928010478,22
1,103529197010478,24
1,103529260010478,21
1,103529419010478,21
1,103529550010478,22
1,103529661010478,22
1,103529717010478,25
1,103529802010478,21
1,103529841010478,22
1,103529956010478,21
1,103530043010478,24
1,103530352010478,21
2,103530795010478,24
4,143599908010854,19
7,143600502010854,12
7,143600552010854,19
7,143600553010854,13
5,143600624010854,12
5,143600626010854,19
5,143600627010854,12
6,143600660010854,12
4,143600685010854,19
5,143600686010854,22
5,143600687010854,12
5,143600688010854,22
5,143600689010854,22
5,143600690010854,22
5,107450156010478,19
5,107450298010478,22
5,107450331010478,22
5,107450353010478,22
5,107450395010478,19
5,107450492010478,19
5,107450533010478,19
3,107450719010478,22
3,107450774010478,22
5,107450928010478,22
5,107561905010478,19
5,107561959010478,12
5,107562027010478,19
5,143600630010854,12
5,143600633010854,19
5,143600636010854,19
5,143600637010854,19
5,143600638010854,19
5,143600639010854,19
5,143600640010854,12
5,143600641010854,19
5,143600644010854,19
6,143600654010854,22
6,143600655010854,22
6,143600657010854,22
6,143600658010854,22
6,143600659010854,22
5,143600692010854,12
5,143600693010854,22
5,143600694010854,21
6,143600696010854,19
6,143600697010854,19
6,143600699010854,19
6,143600706010854,19
6,143600709010854,22
6,143600711010854,12
6,143600712010854,22
6,143600715010854,19
5,143600716010854,19
5,143600717010854,19
5,143600719010854,19
5,143600721010854,19
5,143600723010854,19
5,143600724010854,19
5,143600725010854,19
5,107562105010478,19
5,107562139010478,21
5,107562199010478,19
5,107562246010478,19
5,107562371010478,19
5,107562410010478,19
6,107562472010478,19
6,107562750010478,19
6,107562787010478,22
6,107562817010478,22
6,107562875010478,22
6,107562955010478,11
6,107563002010478,22
6,107563030010478,19
6,107563072010478,22
6,107563094010478,22
6,107563125010478,22
5,107563375010478,22
4,107563568010478,19
5,107472564010478,12
5,107472602010478,19
5,107472678010478,19
5,107472717010478,12
5,107472758010478,19
5,107472836010478,19
5,107472877010478,19
5,107472898010478,12
3,107448362010478,22
7,107453091010478,19
7,107453131010478,19
7,107453377010478,19
3,107454047010478,22
1,17568387010478,22
1,17568461010478,35
1,17568587010478,24
1,17568764010478,25
1,17568860010478,22
1,17568893010478,22
1,17568957010478,22
1,17569158010478,22
1,17569196010478,22
1,17569240010478,13
2,17584913010478,22
2,17584996010478,22
1,17569949010478,21
1,17570057010478,24
1,17570135010478,21
1,17570170010478,21
1,17570228010478,21
1,17505226010478,22
1,17505292010478,22
1,17505405010478,22
1,17505431010478,22
1,17505550010478,22
1,17505578010478,21
1,17505771010478,22
1,17505824010478,21
1,17505835010478,22
2,17505969010478,31
2,17506069010478,22
2,17506208010478,24
1,17521191010478,22
1,17521285010478,22
1,17521369010478,24
1,17521420010478,22
1,17521475010478,22
1,17521514010478,22
1,17521582010478,22
1,17521624010478,22
1,17521686010478,22
1,17521798010478,24
2,17585078010478,24
2,17585140010478,22
2,17585289010478,22
1,17585364010478,22
1,17585414010478,22
1,17585542010478,21
1,17585559010478,22
1,17585604010478,22
1,17585674010478,22
2,17522189010478,22
2,17522303010478,24
1,17522688010478,22
1,17522720010478,22
1,17522765010478,22
1,17522814010478,22
1,17522847010478,22
3,107518922010478,12
3,107518956010478,21
3,107519000010478,22
4,107519032010478,11
4,107519084010478,19
4,107519108010478,19
4,107519163010478,19
4,107519195010478,13
4,107519225010478,19
4,107519252010478,19
1,17585766010478,22
1,17585856010478,22
1,17585983010478,25
2,17586062010478,21
1,17586187010478,22
1,17586223010478,22
1,17586367010478,22
1,17586423010478,22
1,17586458010478,22
1,17586499010478,22
1,17586556010478,22
1,17586618010478,22
1,17586724010478,25
1,17586750010478,22
1,17586812010478,22
1,17586853010478,24
1,17586895010478,22
1,17586950010478,22
1,17587009010478,24
2,17587098010478,22
2,17587148010478,22
2,17587175010478,21
1,17520380010478,22
1,17520469010478,22
1,17520576010478,24
4,107519450010478,21
4,107519530010478,21
3,107519658010478,21
5,107519775010478,22
5,107519861010478,19
5,107520384010478,21
5,107520406010478,22
5,107520548010478,22
5,107520584010478,22
5,107520625010478,22
5,107520658010478,22
5,107520699010478,12
2,17483685010478,22
2,17483882010478,22
2,17484009010478,24
2,17484081010478,22
1,17520672010478,21
1,17520685010478,22
1,17520768010478,22
1,17520896010478,22
1,17521062010478,22
1,17521129010478,21
1,20000868010478,21
1,20001012010478,21
2,20001148010478,22
2,20001218010478,22
2,20001307010478,21
2,20001394010478,21
2,20001455010478,22
2,20001575010478,22
2,20001657010478,21
2,20001712010478,22
2,20001815010478,21
2,20001861010478,22
2,20001907010478,21
2,20001965010478,22
2,20001983010478,22
2,20002041010478,21
2,20002084010478,22
2,20002365010478,22
2,20002407010478,22
2,17484253010478,22
2,17484317010478,22
2,17484501010478,22
2,17484576010478,24
1,17484815010478,22
1,17484883010478,22
1,17484913010478,22
1,17484961010478,24
1,17485086010478,22
1,17485124010478,22
1,17485205010478,22
1,17485237010478,22
1,17485349010478,22
1,17485519010478,22
1,17485618010478,22
1,17485724010478,24
1,17485738010478,22
1,17485787010478,22
1,17485868010478,22
1,17486043010478,22
1,17492600010478,21
1,17492676010478,24
1,17492982010478,24
1,17493027010478,22
1,17493247010478,21
1,17493311010478,21
2,20002516010478,25
2,20002553010478,25
1,20002647010478,22
1,20002749010478,22
1,20002851010478,24
5,107397510010478,12
5,107397551010478,12
5,107397637010478,11
5,107397667010478,22
4,107398008010478,11
4,107398059010478,11
4,107398107010478,12
4,107398203010478,19
5,107398421010478,22
5,107398513010478,22
1,17523079010478,22
1,20003094010478,22
1,20003444010478,21
1,20003518010478,21
1,20003732010478,21
1,20003807010478,22
1,20003851010478,21
1,20003898010478,21
1,20003966010478,21
1,20004106010478,21
1,20004150010478,22
1,20004190010478,22
1,20004642010478,31
1,20004761010478,21
5,107398597010478,12
5,107398718010478,21
7,107517948010478,19
7,107517998010478,19
7,107518048010478,13
7,107518082010478,13
7,107518146010478,19
7,107518166010478,13
2,20004991010478,22
2,20005224010478,22
6,107399703010478,13
6,107399923010478,12
1,20000019010478,21
1,20000138010478,25
1,20000204010478,21
1,20000328010478,21
1,20000518010478,21
1,20000742010478,21
6,107396099010478,11
5,107396202010478,22
5,107396278010478,22
5,107396324010478,22
5,107396406010478,22
5,107396484010478,21
5,107396624010478,22
5,107396645010478,22
3,107518321010478,21
3,107518397010478,22
6,107518503010478,24
3,107518810010478,22
3,107518871010478,21
1,17481010010478,22
1,17481175010478,21
1,17481234010478,22
1,17481265010478,22
2,17570431010478,22
2,17570538010478,22
2,17570603010478,22
2,17570671010478,22
2,17570690010478,24
2,17570754010478,22
2,17571002010478,22
1,17571055010478,21
1,17571106010478,21
1,17571122010478,24
1,17571190010478,21
1,17571218010478,31
1,17571332010478,21
1,17571490010478,21
1,17571531010478,21
4,107396781010478,19
4,107396802010478,19
4,107396841010478,19
4,107396952010478,19
4,107396977010478,22
4,107397065010478,19
6,107397293010478,11
6,107397316010478,11
6,107397345010478,13
5,107397367010478,22
5,107397413010478,22
5,107397485010478,22
4,107515909010478,19
4,107515967010478,19
4,107516027010478,11
4,107516062010478,19
4,107516117010478,19
4,107516205010478,19
4,107516249010478,19
4,107516364010478,11
1,17481389010478,21
1,17481432010478,21
1,17481461010478,21
1,17481505010478,22
1,17481587010478,21
1,17481793010478,22
1,17481845010478,22
2,17481943010478,22
2,17481997010478,22
2,17482084010478,21
2,17482153010478,25
2,17482279010478,22
2,17482347010478,22
2,17482411010478,22
2,17482517010478,22
2,17587277010478,21
2,17587341010478,22
2,17587408010478,25
2,17587473010478,22
2,17587519010478,22
2,17587629010478,22
2,17587695010478,22
2,17587800010478,22
2,17587915010478,22
2,17587970010478,22
6,107516933010478,12
6,107516959010478,22
6,107517077010478,21
6,107517105010478,19
6,107517239010478,19
1,167245909010854,22
1,167245911010854,22
1,167245916010854,22
2,17478856010478,22
1,17478971010478,21
1,17479025010478,21
1,17479078010478,21
1,17479224010478,21
1,17479373010478,21
1,17479408010478,21
1,17479470010478,21
1,17482704010478,22
1,17482741010478,25
1,17482938010478,22
1,17482956010478,22
1,17483068010478,22
1,17483108010478,22
1,17483156010478,22
1,17483433010478,22
2,17483599010478,22
1,17559770010478,21
1,17559818010478,25
1,17559852010478,21
1,17560018010478,24
1,17560051010478,21
2,17588325010478,22
2,17588480010478,22
1,17588653010478,21
1,17588797010478,21
2,17588830010478,22
2,17588872010478,21
1,17479517010478,21
1,17479578010478,22
1,17479618010478,21
1,17479713010478,21
1,17479765010478,21
1,17479808010478,21
2,17479844010478,25
2,17479946010478,25
2,17480024010478,22
2,17480072010478,22
2,17480252010478,22
2,17480397010478,22
2,17480446010478,22
2,17480533010478,22
2,17480620010478,22
2,17480688010478,22
2,17480747010478,22
1,17480777010478,22
1,17480834010478,22
1,17558159010478,21
1,17558296010478,21
2,17558501010478,31
2,17558622010478,22
1,17560077010478,21
1,17560147010478,24
1,17560209010478,21
1,17560341010478,21
1,17560502010478,24
1,17560605010478,25
1,17560654010478,24
1,17560710010478,32
2,17560782010478,22
2,17560919010478,22
1,167245903010854,21
1,167245904010854,22
1,167245913010854,21
1,167245918010854,22
2,17491746010478,22
2,17491830010478,22
2,17588965010478,22
2,17589100010478,22
1,17504140010478,22
1,17504239010478,22
2,17504381010478,21
2,17504438010478,31
2,17504499010478,24
2,17558954010478,22
2,17559029010478,22
2,17559238010478,22
2,17559326010478,22
2,17559364010478,22
2,17559448010478,22
1,17559621010478,25
1,17559699010478,21
1,17567726010478,22
1,17567754010478,22
1,17567787010478,21
1,17567821010478,21
1,17567931010478,21
1,17568113010478,22
1,17568200010478,21
1,17568295010478,25
2,17492015010478,22
2,17492060010478,22
2,17492097010478,22
2,17492318010478,22
2,17492386010478,25
1,17492518010478,21
1,17569455010478,21
1,17569489010478,21
1,17569508010478,21
1,17569587010478,21
1,17569660010478,31
1,17569696010478,24
1,17569758010478,24
1,17569817010478,24
2,17504598010478,25
2,17504684010478,22
2,17504742010478,22
2,17504832010478,21
2,17505044010478,22
1,217594636020004,22
1,217594637020004,22
1,217594638020004,22
2,217594644020004,22
1,217594649020004,21
1,217594653020004,22
1,217594655020004,22
1,217594659020004,22
2,217594664020004,22
2,217594666020004,21
2,217594667020004,22
1,217594671020004,21
2,217594683020004,22
2,217594686020004,22
1,217594690020004,21
2,167527061010854,25
2,167527066010854,25
2,167527068010854,21
2,167527070010854,22
2,167527071010854,25
2,167527072010854,21
2,167527074010854,22
2,167527075010854,21
2,167527076010854,22
2,167527077010854,21
2,167527078010854,25
2,167527080010854,22
2,167527081010854,21
2,167527082010854,22
6,225634901010854,12
6,225634903010854,12
7,225634941010854,19
7,225634957010854,19
2,167526654010854,22
2,167526657010854,22
2,167526660010854,22
2,167526664010854,22
2,167526665010854,22
2,167526668010854,32
2,167526669010854,21
2,167526680010854,22
1,167526697010854,21
1,167526698010854,21
1,167526699010854,21
1,167526703010854,21
1,167526704010854,21
2,217594881020004,22
2,217594883020004,22
2,217594885020004,22
2,217594886020004,21
2,217594887020004,22
2,217594888020004,22
1,217594889020004,25
1,217594890020004,24
2,217594893020004,22
1,217594895020004,21
1,217594897020004,21
1,217594898020004,32
1,217594903020004,21
2,217594906020004,22
1,217594911020004,21
2,217594919020004,22
1,217594922020004,22
1,217594924020004,22
2,282501073489998,22
2,282501079489998,22
2,282501081489998,22
2,217595105020004,22
1,282501364489998,21
1,282501365489998,22
1,282501367489998,22
1,282501368489998,22
1,282501370489998,35
1,282501372489998,22
1,282501373489998,22
1,282501376489998,22
1,282501378489998,22
1,282501380489998,22
1,282501381489998,22
1,282501384489998,21
1,282501385489998,21
1,282501387489998,21
1,46158636020004,21
1,46158637020004,22
1,46158645020004,24
1,46158647020004,21
1,46158652020004,21
1,46158654020004,21
2,46158658020004,22
2,46158659020004,22
2,46158662020004,24
2,46158663020004,22
1,282500951489998,22
2,282500955489998,22
2,282500957489998,22
2,282500960489998,22
2,282500961489998,24
2,282500963489998,22
1,282500964489998,22
2,282500965489998,32
1,282500968489998,22
2,282500970489998,31
2,282500973489998,22
